"cluster"	"neighbor"	"dist"	"otu_id"	"taxonomy"	"Level1"	"Level2"	"Level3"	"Level4"	"Level5"	"Level6"	"Level7"
"178"	3	2	0.192064022740422	"44"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peniculia;Frontoniidae_1;Frontonia_1"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Peniculia"	"Frontoniidae_1"	"Frontonia_1"
"179"	3	5	0.187362912546006	"26"	"Eukaryota;Alveolata;Ciliophora;CONTH_3;CONTH_3_X;CONTH_3_XX;CONTH_3_XXX"	"Eukaryota"	"Alveolata"	"Ciliophora"	"CONTH_3"	"CONTH_3_X"	"CONTH_3_XX"	"CONTH_3_XXX"
"180"	3	2	0.183392463737141	"719"	"Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-20;MAST-20_X;MAST-20_XX"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MAST"	"MAST-20"	"MAST-20_X"	"MAST-20_XX"
"181"	3	2	0.15273200370939	"82"	"Eukaryota;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X;Plagiopylidae;Plagiopylidae_X"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Plagiopylea"	"Plagiopylea_X"	"Plagiopylidae"	"Plagiopylidae_X"
"182"	3	2	0.151191140214789	"39"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO8;OLIGO8_X;OLIGO8_XX"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"OLIGO8"	"OLIGO8_X"	"OLIGO8_XX"
"183"	3	5	0.150071688887709	"671"	"Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Chattonella"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Raphidophyceae"	"Raphidophyceae_X"	"Raphidophyceae_XX"	"Chattonella"
"184"	3	2	0.148331109181515	"268"	"Eukaryota;Archaeplastida;Chlorophyta;Pedinophyceae;Marsupiomonadales;Marsupiomonadaceae;Marsupiomonas"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Pedinophyceae"	"Marsupiomonadales"	"Marsupiomonadaceae"	"Marsupiomonas"
"185"	3	2	0.14187520607869	"110"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_E;Strombidium_E"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae_E"	"Strombidium_E"
"186"	3	5	0.136621268856279	"659"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Rhizochromulinales"	"__"
"187"	3	2	0.129839136998689	"337"	"Eukaryota;Hacrobia;Hacrobia_X;Hacrobia_XX;Hacrobia_XXX;Hacrobia_XXXX;Palpitomonas"	"Eukaryota"	"Hacrobia"	"Hacrobia"	"Hacrobia_XX"	"Hacrobia_XXX"	"Hacrobia_XXXX"	"Palpitomonas"
"188"	3	2	0.122421039181876	"60"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Pleuronematida;Cyclidium_2"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Scuticociliatia_2"	"Pleuronematida"	"Cyclidium_2"
"189"	3	2	0.120123421436967	"214"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-5;Dino-Group-II-Clade-5_X"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-5"	"Dino-Group-II-Clade-5_X"
"190"	3	2	0.11316027339792	"679"	"Eukaryota;Stramenopiles;Stramenopiles_X;Bicoecea;Anoecales;Cafeteriaceae;Cafeteria"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Bicoecea"	"Anoecales"	"Cafeteriaceae"	"Cafeteria"
"191"	3	5	0.104624027443982	"331"	"Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Proteomonas"	"Eukaryota"	"Hacrobia"	"Cryptophyta"	"Cryptophyceae"	"Cryptophyceae_X"	"Cryptomonadales"	"Proteomonas"
"192"	3	2	0.0955854191088096	"38"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO6;OLIGO6_X;OLIGO6_XX"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"OLIGO6"	"OLIGO6_X"	"OLIGO6_XX"
"193"	3	2	0.0923452437782678	"66"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Scuticociliatia_2_X;Cristigera"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Scuticociliatia_2"	"Scuticociliatia_2_X"	"Cristigera"
"194"	3	5	0.0903338558480229	"119"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_N;Strombidium_N"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae_N"	"Strombidium_N"
"195"	3	5	0.0899699178436483	"683"	"Eukaryota;Stramenopiles;Stramenopiles_X;Bicoecea;Bicoecales;Bicoecaceae;Bicoecaceae_X"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Bicoecea"	"Bicoecales"	"Bicoecaceae"	"Bicoecaceae_X"
"196"	3	2	0.0897041732482793	"335"	"Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Goniomonadales;Goniomonadales_X"	"Eukaryota"	"Hacrobia"	"Cryptophyta"	"Cryptophyceae"	"Cryptophyceae_X"	"Goniomonadales"	"Goniomonadales_X"
"197"	3	2	0.0893289170565404	"86"	"Eukaryota;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Prorodon"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Prostomatea_3"	"Prostomatea_3_X"	"Holophryidae"	"Prorodon"
"198"	3	1	0.0833269928984089	"582"	"Eukaryota;Stramenopiles;__;__;__;__;__"	"Eukaryota"	"Stramenopiles"	"Other"	"__"	"__"	"__"	"__"
"199"	3	2	0.0809907195664568	"602"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Leptocylindrus"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Radial-centric-basal-Coscinodiscophyceae"	"Leptocylindrus"
"200"	3	2	0.0786979262015483	"124"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Novistrombidium"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae"	"Novistrombidium"
"201"	3	2	0.0778989008961062	"61"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_2;Pleuronematida;Pleuronema"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"Scuticociliatia_2"	"Pleuronematida"	"Pleuronema"
"202"	3	5	0.0674604609679356	"171"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Kryptoperidiniaceae;Durinskia"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Peridiniales"	"Kryptoperidiniaceae"	"Durinskia"
"203"	3	5	0.0572885241365346	"570"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ebriida;Ebriida_X;Ebriida_XX"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Ebriida"	"Ebriida_X"	"Ebriida_XX"
"204"	3	5	0.0550227453559839	"599"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Skeletonema"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Polar-centric-Mediophyceae"	"Skeletonema"
"205"	3	2	0.0533794582450439	"36"	"Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;__;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Oligohymenophorea"	"__"	"__"	"__"
"206"	3	2	0.0486653700547865	"313"	"Eukaryota;Excavata;Discoba;Jakobida;Jakobida_X;Jakobida_XX;Jakobida_XXX"	"Eukaryota"	"Excavata"	"Discoba"	"Jakobida"	"Jakobida_X"	"Jakobida_XX"	"Jakobida_XXX"
"207"	3	5	0.046074517981528	"593"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Polar-centric-Mediophyceae"	"Chaetoceros"
"208"	3	1	0.0434704928982299	"370"	"Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Acanthoecidae_Group_G;__"	"Eukaryota"	"Opisthokonta"	"Choanoflagellida"	"Choanoflagellatea"	"Acanthoecida"	"Acanthoecidae_Group_G"	"__"
"209"	3	4	0.0431399180958911	"87"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;__;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"__"	"__"	"__"
"210"	3	5	0.0415862017393187	"427"	"Eukaryota;Opisthokonta;Fungi;Fungi_X;Fungi_XX;Fungi_XXX;Fungi_XXXX"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Fungi_X"	"Fungi_XX"	"Fungi_XXX"	"Fungi_XXXX"
"211"	3	5	0.0388120791745391	"672"	"Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX;Chloromorum"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Raphidophyceae"	"Raphidophyceae_X"	"Raphidophyceae_XX"	"Chloromorum"
"212"	3	2	0.0330908657956741	"739"	"Eukaryota;Stramenopiles;Stramenopiles_X;Oomycota;Oomycota_X;Peronosporales;__"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Oomycota"	"Oomycota_X"	"Peronosporales"	"__"
"213"	3	2	0.0259735713045645	"362"	"Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-1;Telonemia-Group-1_X"	"Eukaryota"	"Hacrobia"	"Telonemia"	"Telonemia_X"	"Telonemia_XX"	"Telonemia-Group-1"	"Telonemia-Group-1_X"
"214"	3	5	0.0255677217233262	"395"	"Eukaryota;Opisthokonta;Fungi;__;__;__;__"	"Eukaryota"	"Opisthokonta"	"Fungi"	"__"	"__"	"__"	"__"
"215"	3	5	0.0184235451996306	"162"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniales_X;Levanderina"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniales_X"	"Levanderina"
"216"	3	2	0.0109646872285415	"635"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"Chrysophyceae_Clade-C"	"__"
"217"	3	5	0.00930948821681599	"2"	"Eukaryota;Alveolata;__;__;__;__;__"	"Eukaryota"	"Alveolata"	"Other"	"__"	"__"	"__"	"__"
"218"	3	1	-0.00134105896728864	"661"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;Rhizochromulinales_X"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Rhizochromulinales"	"Rhizochromulinales_X"
"219"	3	5	-0.00526223170112405	"132"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;TIN_01;Tintinnopsis_01"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Tintinnida"	"TIN_01"	"Tintinnopsis_01"
"220"	3	5	-0.0075617912641992	"700"	"Eukaryota;Stramenopiles;Stramenopiles_X;Labyrinthulea;Thraustochytriales;Thraustochytriaceae;Labyrinthuloides"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Labyrinthulea"	"Thraustochytriales"	"Thraustochytriaceae"	"Labyrinthuloides"
"221"	3	2	-0.00969167841983676	"352"	"Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiophyceae_Clade_B4;Prymnesiophyceae_Clade_B4_X"	"Eukaryota"	"Hacrobia"	"Haptophyta"	"Prymnesiophyceae"	"Prymnesiales"	"Prymnesiophyceae_Clade_B4"	"Prymnesiophyceae_Clade_B4_X"
"222"	3	2	-0.0100185445869733	"365"	"Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X"	"Eukaryota"	"Hacrobia"	"Telonemia"	"Telonemia_X"	"Telonemia_XX"	"Telonemia-Group-2"	"Telonemia-Group-2_X"
"223"	3	5	-0.0168994656656706	"730"	"Eukaryota;Stramenopiles;Stramenopiles_X;MAST;MAST-9;MAST-9D;MAST-9D_X"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MAST"	"MAST-9"	"MAST-9D"	"MAST-9D_X"
"224"	3	1	-0.0208291086357283	"643"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"Chrysophyceae_Clade-F"	"__"
"225"	3	2	-0.0222007109071637	"463"	"Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Lamproglena"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	"Maxillopoda"	"Lamproglena"
"226"	3	5	-0.0238383385223564	"145"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Goniodomataceae;Alexandrium"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Goniodomataceae"	"Alexandrium"
"227"	3	5	-0.0277140896448981	"213"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Dino-Group-II-Clade-4_X"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-4"	"Dino-Group-II-Clade-4_X"
"228"	3	2	-0.0452972321451031	"491"	"Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X;Axonolaimus"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	"Chromadorea_X"	"Axonolaimus"
"229"	4	1	0.138373120697151	"565"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Cryomonadida"	"Protaspa-lineage"	"Protaspa-lineage_X"
"230"	4	3	0.127624626117721	"600"	"Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Bacillariophyta_X"	"Polar-centric-Mediophyceae"	"Thalassiosira"
"231"	4	2	0.112632124525089	"675"	"Eukaryota;Stramenopiles;Ochrophyta;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Xanthophyceae"	"Xanthophyceae_X"	"Xanthophyceae_XX"	"__"
"232"	4	1	0.109714958831303	"626"	"Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Parmales_env_3;Parmales_env_3A"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bolidophyceae"	"Parmales"	"Parmales_env_3"	"Parmales_env_3A"
"233"	4	1	0.108565568273533	"748"	"Eukaryota;Stramenopiles;Stramenopiles_X;Pirsonia_Clade;Pirsonia_Clade_X;Pirsonia_Clade_XX;Pirsonia_Clade__XXX"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"Pirsonia_Clade"	"Pirsonia_Clade_X"	"Pirsonia_Clade_XX"	"Pirsonia_Clade__XXX"
"234"	4	2	0.108239443166247	"328"	"Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Falcomonas"	"Eukaryota"	"Hacrobia"	"Cryptophyta"	"Cryptophyceae"	"Cryptophyceae_X"	"Cryptomonadales"	"Falcomonas"
"235"	4	2	0.101570625402583	"625"	"Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Parmales_env_2;Parmales_env_2_X"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bolidophyceae"	"Parmales"	"Parmales_env_2"	"Parmales_env_2_X"
"236"	4	1	0.0968438479903728	"475"	"Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata_X;Teleostei;__"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Craniata"	"Craniata_X"	"Teleostei"	"__"
"237"	4	1	0.0943354888591397	"91"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae_A;Rimostrombidium_A"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Choreotrichida"	"Strobilidiidae_A"	"Rimostrombidium_A"
"238"	4	1	0.0913969070509244	"280"	"Eukaryota;Archaeplastida;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellales_X;Picochlorum"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellales_X"	"Picochlorum"
"239"	4	2	0.0840103923964947	"109"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;__;__"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"__"	"__"
"240"	4	1	0.0804599201127901	"654"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Pedinellales"	"__"
"241"	4	1	0.0790640155247322	"235"	"Eukaryota;Archaeplastida;__;__;__;__;__"	"Eukaryota"	"Archaeplastida"	"Other"	"__"	"__"	"__"	"__"
"242"	4	1	0.0754067935769123	"413"	"Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;__"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Chytridiomycota"	"Chytridiomycotina"	"Chytridiomycetes"	"__"
"243"	4	1	0.0651071626411945	"559"	"Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;__;__;__"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"__"	"__"	"__"
"244"	4	2	0.0623416374894518	"289"	"Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Ulotrichales;Ulotrichales_X;Gayralia"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Ulvophyceae"	"Ulotrichales"	"Ulotrichales_X"	"Gayralia"
"245"	4	1	0.0616096795190804	"263"	"Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;RCC391"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Mamiellaceae"	"RCC391"
"246"	4	1	0.0597298373736727	"241"	"Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;__"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Chlamydomonadales_X"	"__"
"247"	4	3	0.0596104857607674	"122"	"Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_R;Strombidium_R"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Spirotrichea"	"Strombidiida"	"Strombidiidae_R"	"Strombidium_R"
"248"	4	1	0.0581940425798276	"196"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;__;__"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"__"	"__"
"249"	4	1	0.0569537613193234	"329"	"Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptophyceae_X;Cryptomonadales;Hemiselmis"	"Eukaryota"	"Hacrobia"	"Cryptophyta"	"Cryptophyceae"	"Cryptophyceae_X"	"Cryptomonadales"	"Hemiselmis"
"250"	4	5	0.0558378659628334	"731"	"Eukaryota;Stramenopiles;Stramenopiles_X;MOCH;MOCH-3;MOCH-3_X;MOCH-3_XX"	"Eukaryota"	"Stramenopiles"	"Stramenopiles"	"MOCH"	"MOCH-3"	"MOCH-3_X"	"MOCH-3_XX"
"251"	4	1	0.0547662666668486	"141"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophysiales;Dinophysiaceae;Dinophysis"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Dinophysiales"	"Dinophysiaceae"	"Dinophysis"
"252"	4	1	0.0526747795499394	"215"	"Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-56;Dino-Group-II-Clade-56_X"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-56"	"Dino-Group-II-Clade-56_X"
"253"	4	2	0.0524117890874926	"482"	"Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Mya"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Heteroconchia"	"Mya"
"254"	4	1	0.0476533582770799	"422"	"Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Chytridiomycota"	"Chytridiomycotina"	"Chytridiomycetes"	"Rhyzophidiales"
"255"	4	2	0.0475876613145356	"244"	"Eukaryota;Archaeplastida;Chlorophyta;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Chlamydomonas"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Chlamydomonadales_X"	"Chlamydomonas"
"256"	4	5	0.0461666436815847	"262"	"Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Mamiellaceae"	"Micromonas"
"257"	4	2	0.045940223443348	"656"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Pedinellales"	"Pedinellales_X"
"258"	4	2	0.0445577940161438	"480"	"Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Macoma"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Mollusca"	"Bivalvia"	"Heteroconchia"	"Macoma"
"259"	4	2	0.0408821631548916	"186"	"Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiaceae;Ansanella"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Suessiales"	"Suessiaceae"	"Ansanella"
"260"	4	1	0.0379589928142715	"647"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-H;Chrysophyceae_Clade-H_X"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"Chrysophyceae_Clade-H"	"Chrysophyceae_Clade-H_X"
"261"	4	1	0.0345282423737271	"628"	"Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Triparma"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bolidophyceae"	"Parmales"	"Triparmaceae"	"Triparma"
"262"	4	1	0.0331031419464968	"417"	"Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Entophlyctis"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Chytridiomycota"	"Chytridiomycotina"	"Chytridiomycetes"	"Entophlyctis"
"263"	4	2	0.0301915012633499	"653"	"Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Florenciellales;__"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Dictyochophyceae"	"Dictyochophyceae_X"	"Florenciellales"	"__"
"264"	4	2	0.0279996507394611	"442"	"Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Leitoscoloplos"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Annelida_X"	"Annelida_XX"	"Leitoscoloplos"
"265"	4	1	0.0268827279774693	"355"	"Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales_X;Katablepharis"	"Eukaryota"	"Hacrobia"	"Katablepharidophyta"	"Katablepharidaceae"	"Katablepharidales"	"Katablepharidales_X"	"Katablepharis"
"266"	4	1	0.0249948804567789	"648"	"Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-I;Chrysophyceae_Clade-I_X"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Chrysophyceae"	"Chrysophyceae_X"	"Chrysophyceae_Clade-I"	"Chrysophyceae_Clade-I_X"
